TickSpotters_ID,SpeciesID_Correct,StageID_Correct_Y_or_N,Corrected_Species_ID,Corrected_Sex,Corrected_Stage_ID,Feeding-time_days,TickSpotter_Response_SpeciesID,TickSpotter_Response_StageID,Date_Found,Found_on,Person_Age,Person_Sex,Pet_Type,State_Country,Zip_code
25950,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/15/16,On a person,,,,New York,14086
25947,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/15/16,On a person,,,,Maryland,21220
25963,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,I don't know,6/15/16,On a person,,,,North Carolina,28787
25968,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4.5,I don't know,I don't know,6/15/16,On a pet,,,,Indiana,46058
25969,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/15/16,On a person,,,,Indiana,46614
26005,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),I don't know,6/15/16,On a person,,,,Michigan,49348
25958,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,7,I don't know,I don't know,6/15/16,On a person,,,,Wisconsin,53704
26102,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,I don't know,6/15/16,On a person,,,,Wisconsin,54220
25936,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/15/16,On a person,,,,Minnesota,55016
25951,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Nymph,6/15/16,On a person,,,,Minnesota,56013
25932,Y,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Nymph,6/15/16,On a person,,,,New Jersey,8080
25972,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,3,I don't know,I don't know,6/15/16,On a person,,,,New Jersey,8755
25994,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,2,I don't know,I don't know,6/15/16,On a person,,,,New York,10001
26090,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,4,I don't know,I don't know,6/15/16,On a pet,,,,Kentucky,40004
26175,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,6/15/16,On a person,,,,Montana,59801
25929,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/15/16,On a person,,,,Massachusetts,2333
26054,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/15/16,On a person,,,,New York,14850
26056,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/15/16,On a person,,,,New York,14850
25967,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,Nymph,6/15/16,On a person,,,,Massachusetts,1776
25956,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,I don't know,Nymph,6/15/16,On a person,,,,Pennsylvania,19526
26003,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2.5,I don't know,I don't know,6/15/16,On a person,,,,Rhode Island,2857
28182,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,I don't know,6/15/16,On a person,,,,Rhode Island,2878
26022,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,I don't know,Larva,6/15/16,On a person,,,,Connecticut,6762
25928,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,Adult,6/15/16,On a person,,,,New York,10952
25998,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/15/16,On a person,,,,Maryland,20770
25945,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/15/16,On a person,,,,Indiana,47586
25953,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,0,I don't know,I don't know,6/15/16,On a person,,,,Iowa,50125
25952,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/15/16,On a person,,,,Missouri,65706
25974,Y,N,Western-Blacklegged tick (Ixodes pacificus),Nymph,Nymph,4,Western-Blacklegged tick (Ixodes pacificus),Adult,6/15/16,On a person,,,,Washington,98332
25923,N,N,Beetle,Unknown,Unknown,N/A,I don't know,I don't know,6/15/16,Loose and wandering,,,,Florida,33183
26015,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,6,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a pet,,,,Massachusetts,2641
26073,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a person,,,,New Jersey,8069
25984,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a person,,,,New York,10509
26001,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a person,,,,Pennsylvania,15010
26369,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,Maryland,21788
25977,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a person,,,,Michigan,48197
26024,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a person,,,,Minnesota,55082
26308,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/16/16,On a pet,,,,California,94551
26017,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,Adult,6/16/16,On a person,,,,New York,10306
26121,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,6/16/16,On a person,,,,South Carolina,29572
25997,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/16/16,On a pet,,,,Kentucky,41386
26014,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/16/16,On a person,,,,Maryland,20817
26021,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,6/16/16,On a pet,,,,North Carolina,27939
26051,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,3.5,Lone Star tick (Amblyomma americanum),Adult,6/16/16,On a pet,,,,Tennessee,37027
25996,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,6/16/16,On a pet,,,,Kentucky,41386
25980,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,6/16/16,On a person,,,,Arkansas,72756
26009,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,6/16/16,On a person,,,,New Hampshire,3756
26018,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,I don't know,6/16/16,On a person,,,,Massachusetts,2066
26016,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,Rhode Island,2840
25991,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,New York,11570
26029,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,Adult,6/16/16,On a pet,,,,Pennsylvania,19040
23798,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,Ohio,44077
26047,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/16/16,On a pet,,,,Ohio,44256
25981,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,Michigan,48178
25995,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,Illinois,62223
26035,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/16/16,On a person,,,,California,92075
25982,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,I don't know,6/16/16,On a person,,,,Maine,4616
26041,Y,N,Lone Star tick (Amblyomma americanum),Male,Adult,1.5,Lone Star tick (Amblyomma americanum),I don't know,6/16/16,On a person,,,,Maine,4103
25983,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,Larva,6/16/16,On a person,,,,Rhode Island,2871
25993,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Nymph,6/16/16,On a person,,,,Pennsylvania,19026
26023,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,2.5,I don't know,I don't know,6/16/16,On a person,,,,Maryland,21037
26037,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,I don't know,Nymph,6/16/16,On a person,,,,Connecticut,6883
26002,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,Nymph,6/16/16,On a person,,,,North Carolina,27455
26019,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/16/16,On a person,,,,New York,14850
26006,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/16/16,On a person,,,,Maryland,21704
26783,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,I don't know,Adult,6/16/16,On a person,,,,Pennsylvania,15235
26750,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,I don't know,I don't know,6/16/16,On a person,,,,Maryland,21035
26007,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,I don't know,6/16/16,On a person,,,,New York,11766
26000,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/16/16,On a person,,,,Delaware,19734
26085,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2.5,I don't know,I don't know,6/16/16,On a person,,,,Kansas,66085
25985,N,N,Beetle,Unknown,Unknown,N/A,I don't know,I don't know,6/16/16,Loose and wandering,,,,Texas,78023
25990,N,N,Mite,Unknown,Unknown,N/A,I don't know,I don't know,6/16/16,Loose and wandering,,,,New York,10950
26043,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,New Jersey,7869
26048,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,New York,14150
26075,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,Virginia,22903
26066,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3.5,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,North Carolina,27215
26134,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a pet,,,Dog,Michigan,49402
26070,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,Wisconsin,54960
26128,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/17/16,On a person,,,,California,95076
26065,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,6/17/16,On a person,,,,Ohio,44143
26064,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),Adult,6/17/16,On a pet,,,,Texas,78756
26088,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,Pacific Coast tick (Dermacentor occidentalis),Adult,6/17/16,Loose and wandering,,,,California,94706
26086,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1.5,Lone Star tick (Amblyomma americanum),Adult,6/17/16,On a person,,,,Maryland,21403
26098,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),I don't know,6/17/16,On a person,,,,Kansas,66846
26084,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/17/16,On a person,,,,Missouri,63028
26057,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,American Dog tick (Dermacentor variabilis),I don't know,6/17/16,On a pet,,,,New Jersey,7950
26042,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,New York,12494
25660,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,Pennsylvania,15057
26099,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,Pennsylvania,18330
26103,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,6/17/16,On a person,,,,Pennsylvania,19147
26059,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,District of Columbia,20015
26050,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,South Carolina,29135
26097,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,6/17/16,On a person,,,,Wisconsin,53213
26093,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,Minnesota,55126
26068,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,New Jersey,8723
26091,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,I don't know,Nymph,6/17/16,On a pet,,,,Kentucky,40004
26058,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,6/17/16,Loose and wandering,,,,Oregon,97424
26095,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,6/17/16,On a person,,,,Washington,99004
26074,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/17/16,On a person,,,,Connecticut,6478
26081,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,Nymph,6/17/16,On a person,,,,Virginia,24450
26071,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,Blacklegged or Deer tick (Ixodes scapularis),Adult,6/17/16,On a person,,,,Pennsylvania,17543
26026,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,I don't know,I don't know,6/17/16,On a person,,,,New York,11754
26063,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,6/17/16,On a pet,,,,New York,11751
26228,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,6/17/16,On a person,,,,Nebraska,68434
26568,N,N,Brown Dog tick (Rhipicephalus sanguineus),Unknown,Unknown,0,I don't know,I don't know,6/17/16,On a pet,,,,New York,11203
26072,N,N,Raccoon tick (Ixodes texanus),Unknown,Unknown,0,I don't know,I don't know,6/17/16,On a person,,,,Maryland,20817
26067,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,6/17/16,On a person,,,,New York,12090
26117,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/18/16,On a person,,,,New Hampshire,3275
26345,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/18/16,On a person,,,,New Jersey,7825
26118,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,6/18/16,On a pet,,,,Delaware,19810
26154,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/18/16,On a person,,,,Kansas,66046
26125,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,6/18/16,On a person,,,,North Carolina,28791
26237,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,Pacific Coast tick (Dermacentor occidentalis),Adult,6/18/16,On a person,,,,California,95546
26106,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/18/16,On a person,,,,Oregon,97527
26105,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,American Dog tick (Dermacentor variabilis),I don't know,6/18/16,On a person,,,,Maryland,21208
26115,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Nymph,6/18/16,On a person,,,,Alabama,35976
26159,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,6/18/16,On a pet,,,,New Jersey,8525
26135,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,Western-Blacklegged tick (Ixodes pacificus),Nymph,6/18/16,On a person,,,,Virginia,23322
26129,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,North Carolina,28734
26370,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,Tennessee,37082
26133,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/18/16,On a pet,,,,Ohio,44256
26317,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,Kansas,66762
26143,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,6/18/16,On a pet,,,,California,94044
26126,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,Adult,6/18/16,On a pet,,,,Vermont,5038
26389,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,New York,11930
26685,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,North Carolina,27601
26240,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,6/18/16,On a person,,,,South Carolina,29414
26127,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,6/18/16,On a person,,,,New York,13820
26173,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,0,I don't know,Nymph,6/18/16,On a person,,,,Virginia,23061
26296,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,Nymph,6/18/16,On a person,,,,Virginia,23320
26269,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,I don't know,6/18/16,On a person,,,,Maryland,20877
26122,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,6/18/16,On a person,,,,New Jersey,8012
26303,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,I don't know,6/18/16,On a person,,,,New York,11004
26119,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,I don't know,6/18/16,Loose and wandering,,,,California,92505
26169,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/19/16,On a pet,,,,Virginia,22191
26181,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,6/19/16,On a pet,,,,Oregon,97520
